cycle,first(COVID_Maths).S,first(COVID_Maths).E,first(COVID_Maths).I,first(COVID_Maths).H,first(COVID_Maths).M,first(COVID_Maths).D,first(COVID_Maths).R
190,3.483748192677921,0.7183639185926568,0.2361201440256046,0.18244926609030462,4.361829591419562,29.143683821382755,50.19299675972034
191,3.484297615070638,0.7183935043834684,0.23612009454762314,0.18239137418799758,4.360019484465788,29.18650751452785,50.06869389021285
192,3.4847920942884123,0.7184548566441412,0.23613131172456578,0.18233835059182937,4.358289563284991,29.229314186452548,49.9450550700401
193,3.485223834230762,0.7185442079742764,0.2361527090182252,0.18229016240553753,4.3566447896003835,29.27210467717075,49.822080850155196
194,3.485587067311417,0.7186573985090602,0.2361830375039874,0.182246704113737,4.355089021307344,29.31487986508178,49.69977171609371
195,3.4858780494260952,0.7187900003669857,0.23622092633954817,0.18220780349138055,4.353624947034176,29.3576406553479,49.57812802566343
196,3.4860950077834465,0.7189374398457856,0.23626492327956636,0.1821732287245984,4.352254054772133,29.400387967965184,49.45714995285464
197,3.486238045937125,0.7190951147558035,0.2363135343233462,0.1821426964984825,4.35097663286704,29.443122725848703,49.33683743891465
198,3.486309011068771,0.719258504535303,0.2363652616553168,0.18211588080095942,4.349791801055368,29.485845843229804,49.217190151303036
199,3.4863113291334313,0.7194232710835241,0.236418639123646,0.18209242219090124,4.348697568704392,29.528558214634796,49.09820745101318
200,3.486249813883467,0.719585348569562,0.23647226459937531,0.18207193728299068,4.347690916984738,29.571260704682427,48.97988836851885
201,3.4861304560300783,0.7197410208221784,0.23652482866524246,0.18205402821141153,4.346767901368922,29.613954138901146,48.86223158838441
202,3.4859601988833044,0.7198869852700415,0.2365751391977769,0.1820382918489066,4.34592377061399,29.656639295729494,48.74523544236933
203,3.4857467067358816,0.7200204027752192,0.23662214152579378,0.1820243285767006,4.3451530982510365,29.699316899823156,48.628897910666396
204,3.485498132031849,0.7201389330758993,0.23666493397033622,0.18201175042369033,4.344449922567823,29.741987616752713,48.51321663074034
205,3.485222886999951,0.7202407559177645,0.236702778692372,0.18200018841947543,4.343807891130037,29.784652049136575,48.398188913086905
206,3.4849294249504683,0.7203245782977746,0.23673510789211583,0.18198929903447836,4.343220406035845,29.82731073421611,48.283811763107245
207,3.484626035851384,0.7203896285604555,0.23676152551464144,0.18197876961072265,4.342680766330025,29.86996414284421,48.17008190819765
208,3.4843206601370476,0.7204356383672414,0.23678180471768528,0.18196832271791644,4.342182304308238,29.91261267982651,48.0569958290875
209,3.4840207239823533,0.7204628137973891,0.23679588144671498,0.18195771940043648,4.341718512807746,29.955256685525292,47.94454979441741
210,3.4837329985215635,0.7204717970296555,0.23680384453742157,0.18194676131074733,4.3412831609953315,29.9978964386117,47.832739897539945
211,3.4834634847256063,0.7204636201941393,0.23680592282530127,0.1819352917529494,4.340870396613177,30.040532159831503,47.72156209453758
212,3.483217324897265,0.7204396530723175,0.23680246978503153,0.18192319568581702,4.340474833114792,30.083164016634246,47.61101224249307
0,150.0,0.0,2.0,0.0,0.0,0.0,0.0
1,14.721954481110137,112.89761994616993,16.458208592758705,1.3853610907444491,4.827492343635597,0.02254997545871454,0.4119800967185319
2,0.09794598852295439,86.77896951489913,28.113953349570608,4.820171574090661,22.72067840807249,0.2020672078100386,3.246118713420116
3,0.10853236098202679,58.89220102068418,24.361386687808174,6.283188210634475,42.17870416342028,0.6091391089045292,8.382878021368729
4,0.14481918941220887,40.20720508549086,18.155500446530475,6.117777875374881,56.978658719837036,1.182481130495209,13.975683196549058
5,0.2012257439628413,27.684446137707685,12.887300610667854,5.408062706224842,66.75443284750557,1.855976078311825,19.08518950382222
6,0.28088764776358227,19.282586166134518,9.021841590719992,4.669342422081762,72.5695260335862,2.5840628126015313,23.49470576976306
7,0.38798452943718353,13.634689899954308,6.32737198318201,4.057568487644333,75.56628251024726,3.3376945301595544,27.268930973369965
8,0.5263172318979275,9.826390935889506,4.485541166488628,3.5871601267153217,76.64713832936664,4.09852192799517,30.537310785056082
9,0.698315236957351,7.246994124268627,3.234426290773072,3.2319797965567947,76.45858732760924,4.854924795954184,33.41890998195586
10,0.9043145728764986,5.4895976816084024,2.384411257119786,2.961491578382148,75.44545807650158,5.599562539403464,36.005336582910125
11,1.1422288817947894,4.283934138367948,1.8047442005194534,2.7507807986389885,73.90833112635516,6.327860284323281,38.36253503804148
12,1.4076538292080516,3.451076864653844,1.4072250963079076,2.5817395642023295,72.04871750313647,7.037053219936011,40.53683254065596
13,1.6942979850240545,2.8728673254494366,1.1330192664559924,2.4418571309972665,70.00139105538351,7.725572241253969,42.56067958676003
14,1.994554342343528,2.4713448080193254,0.9431105619825296,2.322707875606347,67.85660675043707,8.392644431889044,44.45706090856834
15,2.3000485092216465,2.1950020550412015,0.8116890773592575,2.2186967743287456,65.67505892277727,9.038031436447321,46.24262493918252
16,2.6020798002613925,2.009675203417275,0.7216743700887587,2.126137954084806,63.49783492222112,9.661857205310216,47.92982149265805
17,2.8919525569195415,1.892535582764441,0.6617252716008549,2.042612654760277,61.35299215966409,10.264493911228739,49.52833169674283
18,3.1612459072876953,1.8281169024322554,0.6242557802273314,1.9665334393525702,59.25988422279082,10.84648579320591,51.04601176361535
19,3.4020877209927365,1.8056502678510784,0.6041159723356174,1.8968515112030502,57.23199309357624,11.4084977070321,52.4895089044178
20,3.607490872267585,1.8172267291303583,0.5977035776843519,1.8328592737643643,55.27876570508652,11.95127965003145,53.86465699331309
21,3.771783582055676,1.856487904142542,0.6023512326593444,1.7740542193556135,53.40677773910473,12.475641371596643,55.17672248614809
22,3.891122912732692,1.9176798428258135,0.6158931869189544,1.7200416248611212,51.62043382390537,12.982432987100417,56.43054558170705
23,3.964024732637928,1.995006232283644,0.6363590898061108,1.6704626335454935,49.9223447307361,13.472528708892806,57.63060539375006
24,3.9917865351441626,2.0822853558359724,0.6617744861549926,1.6249415601160044,48.31348652078805,13.946811703279208,58.781029088573014
25,3.978645915682107,2.172941120244577,0.6900673955577603,1.583051702529783,46.79323327243513,14.406158890120793,59.88556189889029
26,3.931537789206212,2.260330701573046,0.7190849860064361,1.5443020117229678,45.35935262821503,14.851425332721128,60.94751577810588
27,3.8594038829261836,2.338334652735083,0.7467122831665485,1.50814683663021,44.008049063055516,15.283428706141558,61.969716675206506
28,3.7721476791158493,2.402044034467914,0.77106066060255,1.474017422945114,42.734121872097305,15.702935042761657,62.9544709311735
29,3.6794559034093806,2.448328975852553,0.7906701896079398,1.4413682152357603,41.531268663339645,16.110647327218523,63.90356753443426
30,3.589755612767935,2.4761064093945104,0.8046623586976798,1.4097261249598991,40.392517219867585,16.507198389840042,64.81832426644623
31,3.5095169727707862,2.486235005512124,0.8127963187402983,1.3787297328901627,39.31072515560474,16.893148936158347,65.69967420653637
32,3.4429814266996894,2.48109680008386,0.8154163863787318,1.3481489887724156,38.2790646854214,17.26899065741465,66.54827866818528
33,3.392263409767407,2.4640127216837113,0.8133141261902255,1.3178827289284982,37.29141632000726,17.635153509769186,67.36464715661151
34,3.357696316065314,2.4386529626280318,0.8075491155437791,1.2879380223767798,36.3426242158544,17.992015698286323,68.14924577256195
35,3.3382824423840627,2.4085580642000433,0.7992732065343163,1.2583992739406227,35.42860267122686,18.339914764624186,68.90258121692986
36,3.3321400764576863,2.3768206063790114,0.789589348249943,1.2293953810833644,34.54631376538365,18.679158393019517,69.6252551514168
37,3.3368878299549025,2.3459226681821246,0.7794578490491606,1.2010710604696035,33.69365298639152,19.010033960121444,70.3179902973858
38,3.3499454801746187,2.317694148730771,0.7696482301037497,1.1735654028668698,32.86928289349919,19.332816299209384,70.9816337716249
39,3.368754506625098,2.293349344776571,0.7607266926760323,1.1469981029552063,32.07244884358633,19.647773520442374,71.61714463499936
40,3.3909318472432544,2.273565016443826,0.7530670462647353,1.1214622197253326,31.30280087141698,19.955170982903546,72.22557219667526
41,3.4143720506348556,2.2585740643786845,0.7468744580146126,1.0970217184355635,30.560235920473144,20.25527365569087,72.80803021821477
42,3.4373105165184152,2.2482595358662416,0.7422143690019641,1.073712104277829,29.844766836526652,20.548347161617777,73.3656705541569
43,3.4583569086407957,2.24224164950026,0.7390419160875081,1.0515428322586269,29.1564193897349,20.83465779998745,73.89965838476816
44,3.4765046648547813,2.2399554846316314,0.7372295117127241,1.0305006159350112,28.49515573658102,21.114471820516755,74.41115020222448
45,3.491120425527285,2.2407194355116187,0.7365917113713539,1.0105531247103032,27.860821495429516,21.388054186249793,74.9012750901907
46,3.5019162183259342,2.2437952603014137,0.7369072550147622,0.9916528084879617,27.25311331594508,21.655667028695643,75.3711194965421
47,3.508907161916799,2.2484403070186474,0.7379384168025932,0.9737407239051692,26.671563950504854,21.91756796713284,75.82171553169941
48,3.5123579420187174,2.2539518749004968,0.7394477539307772,0.9567502856243063,26.11554204909988,22.174008436206503,76.25403273911692
49,3.5127219922554835,2.259703104461788,0.7412121903802927,0.9406108631318111,25.584264030860034,22.42523214014862,76.66897321723096
50,3.5105778354712265,2.2651695447598983,0.7430342357229007,0.9252511195833863,25.07681539748779,22.67147372648382,77.06736989111054
0,150.0,0.0,2.0,0.0,0.0,0.0,0.0
1,143.0190934209656,6.08238009729802,0.8312702907101487,0.19712864640481018,0.9195132040695304,0.00750707604841803,0.12774724017813996
2,138.95220155520974,8.880233537104798,0.683235208947383,0.19379198176907825,1.4435625483438397,0.02208848804311822,0.3034043594643147
3,135.01689579670798,11.315705625495463,0.7762906399472685,0.20740126959735966,1.9397491933607522,0.0411633607995783,0.47961378726371257
4,130.5745679666988,14.02582220810679,0.9467776004561197,0.2462123676840935,2.51454913461416,0.06554044714235033,0.6789986198222312
5,125.43650187066523,17.165759414665455,1.1617593009054914,0.3026675193566718,3.2108727618187416,0.09655667147197484,0.9204502106513762
6,119.52971744801803,20.767395784393745,1.415245255581914,0.37332322572834875,4.0562512398659365,0.13574047366957326,1.2177290067165396
7,112.83854807767177,24.80540299288587,1.7052216780087985,0.4573506392119322,5.073809920115867,0.18480755199878918,1.5827907781924286
8,105.40351858108161,29.203323894588397,2.0280033867896283,0.5545436850600275,6.283461163564453,0.24566006644015545,2.0271664703449215
9,97.32856030622051,33.83128679876051,2.376493453261946,0.6643100996923194,7.700231632000079,0.3203524070314476,2.562013293366107
10,88.78254147195908,38.5093818012106,2.7396868985376197,0.7852047626783183,9.331692922423578,0.41102321110329104,3.1975328909157517
11,79.989544835278,43.02146227450775,3.1030429889128808,0.9147528107468126,11.17537372853649,0.5197975309925443,3.942113694661963
12,71.206887614187,47.139359302780576,3.4497149430675242,1.0494976239342606,13.216845883868555,0.6486670168640608,4.801421831992687
13,62.69448213919658,50.653112247727435,3.762486024054948,1.1852581476390578,15.42908496703906,0.7993612476119571,5.777635808993512
14,54.68281565561693,53.39972451133316,4.026011087879894,1.317552947043038,17.773472134822743,0.9732273342021505,6.868996418529588
15,47.347705130073685,55.28282088761757,4.22880880855873,1.442100911081505,20.20241777034515,1.1711352582062085,8.06978255800659
16,40.797440800509655,56.27871693130028,4.364507667577251,1.5552819272167342,22.66317126947187,1.3934222350946506,9.370727519310785
17,35.0733677640396,56.429170662160026,4.432103952104793,1.6544558351490606,25.102098620133916,1.6398818343291737,10.759788965973446
18,30.160793961946084,55.8250126365136,4.435312505113212,1.7380885790544034,27.468664332760834,1.9097951920212919,12.223115865556355
19,26.005104042957544,54.586362102557445,4.381328454870277,1.8056953325103882,29.718534551815107,2.2019950570857167,13.746038339909981
20,22.528283588893835,52.844292657434096,4.279391604755743,1.8576548720238213,31.815518047937704,2.514950143231757,15.313938070827366
21,19.64274046818808,50.72676043647801,4.139474605439805,1.8949649822906716,33.73235422142137,2.846857335482684,16.912915596351798
22,17.261182393722837,48.349571259172656,3.9712774896552676,1.9189990137993564,35.45055741445517,3.1957316735206915,18.530231065797192
23,15.302664963704604,45.81180802821466,3.78357795003404,1.9313014793519139,36.95961240356837,3.559487354273308,20.154539570164147
24,13.695602080633645,43.19455309391907,3.5838977652430843,1.9334378935830412,38.25581022272626,3.9360061918019285,21.775965569735504
25,12.378689825089033,40.56169902837804,3.378405909633212,1.9268977201397899,39.34095652292637,4.323192467249062,23.386066418945017
26,11.300572522069189,37.961869897289276,3.1719746456575093,1.9130407170644281,40.22111191651266,4.719014747505716,24.977729301091053
27,10.41886072800793,35.43077359561555,2.9683192364439366,1.8930744820947971,40.90545733202447,5.121536155036793,26.545035447290886
28,9.698898567165479,32.9935699228445,2.7701718696648943,1.8680520642620457,41.40532681066692,5.5289349352304535,28.083114678327757
29,9.112512691334702,30.66703387908624,2.5794587413702708,1.8388810226776662,41.73341654706963,5.939517191598928,29.588004266304928
30,8.636862289771347,28.461420812568207,2.397463248272147,1.8063379811648343,41.90315941620846,6.351723498919097,31.056519514645732
31,8.253439626336114,26.382014785112304,2.224967664904801,1.7710849480943387,41.92824471883682,6.764130864791049,32.48613911175133
32,7.947230978093219,24.430380612821512,2.0623714005213984,1.7336852850618143,41.82225977570691,7.175451253764657,33.87490571676136
33,7.706027733463089,22.60535707985276,1.9097870307466778,1.6946182733417117,41.59843055392199,7.5845276481683666,35.22134084749352
34,7.519868871300411,20.90383334406112,1.767116725364338,1.6542918743232813,41.26944086718627,7.990328410501982,36.52437251815881
35,7.380593882526491,19.32134863728581,1.634112138883269,1.613053641212955,40.84731272344235,8.391940537558767,37.783273899025765
36,7.281486230566705,17.852550616155547,1.5104207530920155,1.571199919412426,40.343333467469186,8.788562254706799,38.99761133204984
37,7.216989846690445,16.491542132118724,1.3956213411003182,1.5289835464411692,39.7680181710515,9.179495286020288,40.16720020742366
38,7.182483936533823,15.23214076944488,1.289250819947231,1.4866202773627366,39.13109813664696,9.56413704754284,41.29206741301391
39,7.174104047660812,14.068070690435215,1.1908243572840753,1.4442941478186704,38.44152838225151,9.94197294239108,42.3724192734971
40,7.188599706991037,12.993102266631517,1.0998502355979949,1.4021619608571096,37.70750859601138,10.312568883692057,43.408614081023
41,7.22322092082687,12.001151649929161,1.0158406686911943,1.3603570548365431,36.93651334001248,10.675564131146485,44.40113847820474
42,7.27562745067917,11.086349767994419,0.9383195105868851,1.3189924822449264,36.13532829883641,11.030664496592667,45.3505870868658
43,7.34381607740745,10.243088112727706,0.8668275916928391,1.278163705166971,35.31009016160496,11.377635951127258,46.25764488469752
44,7.426062095690355,9.466047028195266,0.8009262537689686,1.2379508928558944,34.46632834132704,11.716298649391273,47.123071920201774
45,7.52087209045785,8.750210905747,0.7401995266426827,1.1984208902531728,33.609007209925316,12.046521374199047,47.9476900275185
46,7.626945680763291,8.090873683147494,0.6842552889730321,1.1596289129054438,32.742567891819164,12.368216395719452,48.73237126015495
47,7.743144411651532,7.483637259511141,0.6327256769325652,1.121620013030685,31.870968937701765,12.681334733093594,49.47802780897116
48,7.868466360965072,6.924404829048148,0.585266943717083,1.0844303529857542,30.997725412363927,12.98586180205692,50.185603207283876
49,8.002025329691225,6.4093706649198,0.5415589254950282,1.048088315645435,30.12594609112394,13.281813429337776,50.85606465644897
50,8.143033720247605,5.935007519196448,0.50130423274721,1.012615475852726,29.25836858034284,13.569232212949235,51.49039633021188
0,150.0,0.0,2.0,0.0,0.0,0.0,0.0
1,147.90903117769025,6.174734669502277,0.8337468884430328,0.1972918020514581,0.9200322873093275,0.00750884685827056,0.1277811685748358
2,148.58446030814753,9.170085415893476,0.6950837191635588,0.19511453772915544,1.4488480888316082,0.02212357853318373,0.30400271880322255
3,149.17350443445727,11.966972264153368,0.8068418570711694,0.21161876319842254,1.9597744542008058,0.04135295133623677,0.4825344344441543
4,148.9068540025515,15.312851154292916,1.0114550764234245,0.2561703389089983,2.568000224154513,0.06617527990678741,0.6879971688677837
5,147.43275635468936,19.494344817689992,1.2846118262590913,0.3230059495897197,3.3303889210609636,0.09822614759938217,0.9425709204320676
6,144.48192048558528,24.694803993574986,1.6308726146243,0.41113483583172394,4.295144209015296,0.13952922216956706,1.265196362931704
7,139.82229553595855,31.04593570457099,2.0600593508763434,0.5227739622054896,5.513805977131913,0.19256982749632245,1.6754564321998575
8,133.29106256960108,38.601715910083136,2.58003376085895,0.6611641869379944,7.042629621841561,0.2603756275167706,2.1954032935868955
9,124.85454482756549,47.2881882363524,3.192159336683175,0.8291214768973084,8.939458767937262,0.34655279213057083,2.849777323450551
10,114.6719056689277,56.854314819314006,3.8870841116769834,1.0278405205164074,11.257260814360556,0.4552533319794103,3.6650658040206188
11,103.13361933163463,66.85149396014333,4.641568611620901,1.2557998586653283,14.034933738629341,0.5910487261136913,4.667533721734363
12,90.84333070710048,76.66903600535645,5.418151566301325,1.5079901302657088,17.286925323019737,0.7586949391814333,5.880401442021031
13,78.52833338528832,85.63442394298896,6.169186550684741,1.7758576991085422,20.99448059589042,0.9628000941145367,7.320637413748909
14,66.89953141674916,93.15233788657224,6.845081500835327,2.0482364865608833,25.10185977912193,1.2074417853326187,8.996153710507116
15,56.51410802455482,98.82807926137349,7.4042139619551115,2.3131430528311294,29.51977711734259,1.4958093165187945,10.904269419386491
16,47.69514021029841,102.52527974127759,7.8207209156846185,2.5598616352851504,34.135747915386645,1.8299485419226003,13.031979323829727
17,40.52903205301857,104.34429981787349,8.0873663293915,2.780579452086514,38.82837385891212,2.2106580746577813,15.357942093211218
18,34.921485262935995,104.5471345516572,8.21326456405767,2.971084497249906,43.48143706818555,2.6375395244386115,17.855523899626803
19,30.674305164119126,103.46962861330601,8.21845114726327,3.130510280542636,47.994489317021056,3.109164622696144,20.496007663143697
20,27.552431944360222,101.45118374095108,8.127885725365239,3.2604765525083224,52.28855675866412,3.623304290017885,23.25125069414081
21,25.328137347503297,98.7926592763131,7.966687229841612,3.364064563702541,56.30737969943127,4.177169029374411,26.09545180677869
22,23.803188117614074,95.73904673204757,7.757226807942636,3.444940964265573,60.015562746839244,4.767626416771385,29.006038982688228
23,22.81565802261684,92.47827001993815,7.517869375530619,3.5067594416556043,63.39513275522658,5.3913792230532005,31.963886811712186
24,22.23828534263184,89.14807995821243,7.262826808999985,3.552831718109012,66.44165698636091,6.045100885804616,34.95312037313573
25,21.97327219499297,85.84565956488284,7.0026023270170095,3.58599713831072,69.16061579775011,6.725532459796828,37.96072006174237
26,21.946312003767215,82.63705595400619,6.744657717214583,3.6086124640471557,71.56434724503202,7.429548105691047,40.97607080508126
27,22.101141245522367,79.56523237428515,6.494092526064731,3.6226010362994834,73.66963893586788,8.154196459309876,43.990534896763045
28,22.39505781943342,76.65645285542689,6.254238314821834,3.6295227551182556,75.49591631738382,8.896724290112969,46.997082746886434
29,22.79543435729983,73.9251294514523,6.027138414179208,3.630644249325337,77.0639270711189,9.654587564480176,49.98998956757173
30,23.27709109500717,71.37740419741995,5.8139170053334315,3.627000234588332,78.3948139511353,10.425453791492188,52.964593117929226
31,23.820352787793038,69.01375014950467,5.615054481822383,3.619443518221819,79.50948018551635,11.207198498483159,55.917102796780114
32,24.4096263454802,66.83083764235104,5.430588760341443,3.6086841825519778,80.42816948033402,11.997897884289184,58.84444971265415
33,25.032365025633464,64.82286126420416,5.260260394096509,3.595319636144293,81.17020044257671,12.795819101824264,61.744168513544125
34,25.678315601665528,62.98247584438988,5.1036160715134224,3.579857428145853,81.75381041569143,13.599409186717025,64.6143034629981
35,26.338971208429435,61.30145102924536,4.960081762036176,3.562732525189082,82.19607574317448,14.407283335713485,67.45333291957377
36,27.00717327196132,59.771124206688356,4.829013929579147,3.54432043207148,82.51288460240787,15.218213014998598,70.26010779362123
37,27.676821505735923,58.38270936166905,4.709734991269324,3.524947221868737,82.7189453070931,16.031114219765804,73.03380067468893
38,28.34266237462923,57.127503270573335,4.601557504349062,3.504897274051907,82.82781790274748,16.845036093976315,75.77386317303113
39,29.000134677725836,55.997018776294375,4.503800315474229,3.4844193096139575,82.8519604397542,17.659150040071065,78.47998965049341
40,29.6452568152192,54.98306651801672,4.415799000025483,3.4637311544775944,82.80278386860509,18.472739392935658,81.15208598029474
41,30.27454452971966,54.077800500897624,4.336912266015565,3.4430235465349264,82.69071133851826,19.28518969390064,83.79024231495141
42,30.88495092924446,53.27373860377004,4.266525528555061,3.422463217609982,82.52523899665434,20.095979574152228,86.39470909042912
43,31.4738227571146,52.563766048636246,4.204052524857718,3.402195421084409,82.3149963277712,20.90467223918906,88.96587567777131
44,32.03886842296978,51.94112764433962,4.148935598619977,3.382346032395243,82.06780474894435,21.710907534420983,91.50425122933684
45,32.57813442703024,51.399413019545506,4.100645109080728,3.363023318266673,81.79073365644877,22.514394564899664,94.01044736862895
46,33.08998762281014,50.932537900281474,4.058678294708438,3.344319447856761,81.4901534659296,23.314904838225225,96.4851624499774
47,33.57310136128387,50.534723639210156,4.022557830424893,3.32631180245881,81.1717854310434,24.11226589796869,98.92916717374551
48,34.02644400562948,50.20047657822641,3.9918302507064833,3.3090641281939446,80.84074819729398,24.906355414819526,101.34329138903716
49,34.449268645325574,49.92456835933172,3.966064361796172,3.292627566986045,80.50160116645122,25.69709570362275,103.7284119524223
50,34.84110310363499,49.7020179458217,3.9448497296246794,3.2770415941136637,80.15838482679919,26.48444863615335,106.08544154035913
0,150.0,0.0,2.0,0.0,0.0,0.0,0.0
1,143.99709641883595,6.100835828516101,0.8317653885071193,0.1971612688832019,0.919616995744595,0.00750743015698062,0.12775402479188747
2,140.87896513899406,8.937902901240532,0.6855971550745239,0.1940559405422592,1.4446177983328603,0.02209549828447581,0.30352388655681123
3,137.8500177328047,11.444250411333888,0.782343719670021,0.20823929376038366,1.9437332265097114,0.04120114894924472,0.4801956932122285
4,134.24756639645946,14.277113759761658,0.9594759984828634,0.2481769033649131,2.525123375807332,0.06566648927654962,0.6807835311258987
5,129.8542797790605,17.614401446390136,1.1855992975613163,0.3066413274391973,3.2343349455552075,0.09688632618850755,0.9248103442003814
6,124.5645432530317,21.51253000685882,1.4565103324409412,0.3806238095025959,4.102698881336435,0.1364833629784605,1.2270096332456966
7,118.32876624197567,25.969739956240165,1.7720753148008217,0.469810780971553,5.158397930735479,0.1863167546591899,1.6007334265201327
8,111.15760465880403,30.927157918859514,2.1303062884327866,0.5745499382114566,6.427591889176113,0.24849369301669638,2.0593852044809653
9,103.13642014808077,36.26014277707667,2.525209928426346,0.6947673108354097,7.932419332592541,0.3253447341405411,2.616472221688531
10,94.43418525910042,41.775757030417516,2.945820542988315,0.8293959419029222,9.687774145403147,0.41935922729697844,3.284943946681906
11,85.29852996159221,47.223696766381345,3.376192537041189,0.9760832419015221,11.69775164173056,0.5330813388669706,4.0761540371506095
12,76.03322046133876,52.32296498762191,3.796525964813371,1.1311478424735255,13.952603082601891,0.6689723961066927,4.998675939189124
13,66.9606077835617,56.800403702049536,4.185404143422838,1.2898106057505474,16.427067583088803,0.8292532150674335,6.0572083825089855
14,58.37802254778181,60.43142751436697,4.522721970167529,1.4466817153533635,19.080756727869826,1.0157474213972293,7.251813702283407
15,50.52023173458098,63.07122021322676,4.792552418827144,1.5964051117122706,21.860790333899818,1.2297497561615822,8.577678716864586
16,43.53774245909378,64.66797948492045,4.985162732294204,1.734300822199428,24.706266594642315,1.4719397830997838,10.025467476825622
17,37.494229551076465,65.256774765489,5.0977010323029965,1.856846058968223,27.55365490715263,1.7423520114431355,11.582186545116704
18,32.3795305563086,64.93920783028766,5.1335598290343425,1.961899589931966,30.34203396110734,2.0404016322014,13.232365849606733
19,28.130883541327822,63.85715178056646,5.100826581888226,2.0486653723814903,33.01729303320948,2.3649550313297985,14.959314333605418
20,24.655174055341114,62.16797803195777,5.010388212929332,2.1174651852968505,35.534829595578806,2.7144287881073033,16.746243196769996
21,21.847449331201037,60.02562284991072,4.874173087757595,2.1694199998551187,37.860709213981636,3.0869004056006153,18.577130278184054
22,19.603860358535876,57.56868792735275,4.703808791647052,2.206128673060393,39.97155831389007,3.4802171102968553,20.437286819749094
23,17.829270869991955,54.91469091818469,4.509770841610558,2.2293998571039366,41.85359256422141,3.8920936448018253,22.313653679670356
24,16.440757374605734,52.158733427142124,4.300963171769176,2.241058875773262,43.50117700562841,4.320194404795951,24.194888302795782
25,15.368400769682447,49.37484988317119,4.084614037353622,2.242827051119313,44.915231216287374,4.762198666116099,26.071311121362385
26,14.554537222296478,46.61868364558192,3.8663681474637084,2.2362587987718943,46.10168858818744,5.215849812162345,27.934771123026458
27,13.952287349867236,43.93059294683079,3.650479570715138,2.2227188584390243,47.07012616501714,5.678990592561842,29.778474956860116
28,13.5238687333953,41.33866988406921,3.4400401770505025,2.2033841658759714,47.832613355117324,6.149586835905944,31.596808594531314
29,13.238966701780786,38.861421306388415,3.237204721873688,2.1792588448021286,48.402784509112706,6.62574199639205,33.38516823007184
30,13.073290109954478,36.51002384934141,3.0433927912280168,2.151194720235684,48.795116654779626,7.105704653749862,35.13980847241706
31,13.007352740709392,34.290154808699846,2.8594600308286577,2.119912850863006,49.02438334254198,7.587870746107269,36.85771048132975
32,13.025476010689815,32.20344277228591,2.685838029601371,2.086023717322314,49.10525326896422,8.070781973533242,38.536469668328294
33,13.11498847130038,30.2485968364177,2.522645676594606,2.0500450404283606,49.05200433022276,8.553121502709912,40.17420111594489
34,13.265591105298315,28.422273821849174,2.3697761531054726,2.0124169654242903,48.87832761187984,9.03370784374479,41.769460333833045
35,13.468857828120457,26.71973693320064,2.2269639159234993,1.9735147384659613,48.59720016702606,9.511487559335636,43.3211769422832
36,13.717844022156708,25.135351057998847,2.0938356672078355,1.933659170202669,48.22080956458624,9.985527299459728,44.828599087563035
37,14.006780291990337,23.66295154248191,1.9699487321693123,1.893125228299782,47.76051679788539,10.455005524658082,46.29124669726298
38,14.330832918402487,22.29611577456945,1.8548196566095088,1.8521490871271995,47.226847146357684,10.919204180892663,47.70887199755707
39,14.685916280708591,21.028360573124754,1.7479452765549526,1.8109339235047903,46.629501006613225,11.377500512677356,49.081426000725955
40,15.068545683874225,19.853283235890498,1.6488180334237919,1.7696547009096402,45.97737862552939,11.82935914351084,50.409029916753575
41,15.47572158501264,18.76466000960088,1.5569369153601584,1.7284621399048508,45.27861416287489,12.274324509351304,51.69195064564464
42,15.904838238092575,17.756512544740936,1.4718150913527681,1.6874860334606119,44.540615665795926,12.712013698626286,52.930579671144926
43,16.353611356848628,16.823150415070238,1.3929850578532712,1.6468380332906352,43.77010842348177,13.142109728457159,54.1254148075502
44,16.820020621195845,15.959195868537675,1.3200019255610067,1.6066140070176416,42.97317984651526,13.56435526937785,55.27704435523135
45,17.302263797668914,15.159595506660768,1.2524453256901236,1.5668960450926306,42.155324529273486,13.978546818290695,56.386133302778454
46,17.798719971946806,14.419622463230573,1.1899203009368757,1.5277541799813872,41.3214885427197,14.384529310538849,57.453411278832405
47,18.30791995121046,13.734871791071066,1.1320574588390868,1.4892478673104395,40.47611229818311,14.782191155877493,58.479662008432136
48,18.828522324919618,13.101251105920682,1.078512598175649,1.4514272686690302,39.623171542796165,15.17145967910165,59.465714069998874
49,19.359294004742686,12.514968031839842,1.0289659677359153,1.414334367967396,38.76621621147509,15.552296943608045,60.412432782205634
50,19.899094320977905,11.972515606487875,0.9831212775217096,1.3780039471563503,37.908406981976206,15.924695934830924,61.320713076727806
0,150.0,0.0,2.0,0.0,0.0,0.0,0.0
1,141.5766173818304,6.44145181028732,1.568682464014805,0.25918810727027286,1.129340790988336,0.00838913016095198,0.14425784321226476
2,131.18020167094102,12.61904057946139,2.7541984979711738,0.46775854673907086,2.644015311875795,0.03164644546317436,0.4599720988485496
3,114.62091204346564,21.963055563265478,4.947234019924773,0.8594657529303984,5.356166689271825,0.07911457951128444,1.0363805883494113
4,91.10811337014384,34.02241014622924,8.167787709507248,1.503193938240456,10.002143137021964,0.16922386157718391,2.071209779785902
5,64.05427023343445,44.987115329750715,11.857566890122728,2.3867259905276477,17.140494136167085,0.3272366903588157,3.7919349655187
